hybam,hybam,hybam,hybam,hybam,hybam,grdc,grdc,grdc,grdc,grdc,,,,,
id_station,nom,date,valeur,origine,qualite,YYYY-MM-DD,hh:mm, Original, Calculated, Flag,DATE,,ERROR,,
17050001,Obidos,16/06/2016 00:00,"223700,0",L,,2016-06-01,--:--,-999,"203407,6",100,16/06/2016 00:00,"20292,4","9,07%",,
17050001,Obidos,16/07/2016 00:00,"216100,0",L,,2016-07-01,--:--,-999,"196293,3",100,16/07/2016 00:00,"19806,7","9,17%",,
17050001,Obidos,16/08/2016 00:00,"192900,0",L,,2016-08-01,--:--,-999,"176151,5",100,16/08/2016 00:00,"16748,5","8,68%",,
17050001,Obidos,16/09/2016 00:00,"150000,0",L,,2016-09-01,--:--,-999,"138005,3",100,16/09/2016 00:00,"11994,7","8,00%",,
17050001,Obidos,16/10/2016 00:00,"98830,0",L,,2016-10-01,--:--,-999,"97988,8",100,16/10/2016 00:00,"841,2","0,85%",,
17050001,Obidos,16/11/2016 00:00,#N/A,,,2016-11-01,--:--,-999,"94371,6",100,16/11/2016 00:00,#VALUE!,,,
,,12/16/16 12:00 a. m.,#N/A,,,2016-12-01,--:--,-999,"95448,5",100,16/12/2016 00:00,#VALUE!,,,
17050001,Obidos,16/01/2017 00:00,"144600,0",L,,2017-01-01,--:--,-999,"135991,3",100,16/01/2017 00:00,"8608,7","5,95%",,
17050001,Obidos,16/02/2017 00:00,"186200,0",L,,2017-02-01,--:--,-999,"182382,9",100,16/02/2017 00:00,"3817,1","2,05%",,
17050001,Obidos,16/03/2017 00:00,"220900,0",L,,2017-03-01,--:--,-999,"219348,7",100,16/03/2017 00:00,"1551,3","0,70%",,
17050001,Obidos,16/04/2017 00:00,"233300,0",L,,2017-04-01,--:--,-999,"245187,8",100,16/04/2017 00:00,"11887,8","5,10%",,
17050001,Obidos,16/05/2017 00:00,"242500,0",L,,2017-05-01,--:--,-999,"254854,4",100,16/05/2017 00:00,"12354,4","5,09%",,
17050001,Obidos,16/06/2017 00:00,"248700,0",L,,2017-06-01,--:--,-999,"243086,0",100,16/06/2017 00:00,"5614,0","2,26%",,
17050001,Obidos,16/07/2017 00:00,"243500,0",L,,2017-07-01,--:--,-999,"223712,0",100,16/07/2017 00:00,"19788,0","8,13%",,
17050001,Obidos,16/08/2017 00:00,"206800,0",L,,2017-08-01,--:--,-999,"189737,8",100,16/08/2017 00:00,"17062,2","8,25%",,
17050001,Obidos,16/09/2017 00:00,"136000,0",L,,2017-09-01,--:--,-999,"127744,4",100,16/09/2017 00:00,"8255,6","6,07%",,
17050001,Obidos,16/10/2017 00:00,"90520,0",L,,2017-10-01,--:--,-999,"92272,1",100,16/10/2017 00:00,"1752,1","1,94%",,
17050001,Obidos,16/11/2017 00:00,"97570,0",L,,2017-11-01,--:--,-999,"96447,5",100,16/11/2017 00:00,"1122,5","1,15%",,
17050001,Obidos,16/12/2017 00:00,"116700,0",L,,2017-12-01,--:--,-999,"110726,3",100,16/12/2017 00:00,"5973,7","5,12%",,
17050001,Obidos,16/01/2018 00:00,"144900,0",L,,2018-01-01,--:--,-999,"136350,0",100,16/01/2018 00:00,"8550,0","5,90%",,
17050001,Obidos,16/02/2018 00:00,"174300,0",L,,2018-02-01,--:--,-999,"168604,2",100,16/02/2018 00:00,"5695,8","3,27%",,
17050001,Obidos,16/03/2018 00:00,"195100,0",L,,2018-03-01,--:--,-999,"193476,9",100,16/03/2018 00:00,"1623,1","0,83%",,
17050001,Obidos,16/04/2018 00:00,"212600,0",L,,2018-04-01,--:--,-999,"210105,8",100,16/04/2018 00:00,"2494,2","1,17%",,
17050001,Obidos,16/05/2018 00:00,"234800,0",L,,2018-05-01,--:--,-999,"229915,0",100,16/05/2018 00:00,"4885,0","2,08%",,
17050001,Obidos,16/06/2018 00:00,"244000,0",L,,2018-06-01,--:--,-999,"234719,5",100,16/06/2018 00:00,"9280,5","3,80%",,
17050001,Obidos,16/07/2018 00:00,"242400,0",L,,2018-07-01,--:--,-999,"223720,8",100,16/07/2018 00:00,"18679,2","7,71%",,
17050001,Obidos,16/08/2018 00:00,"220600,0",L,,2018-08-01,--:--,-999,"200274,0",100,16/08/2018 00:00,"20326,0","9,21%",,
17050001,Obidos,16/09/2018 00:00,"180800,0",L,,2018-09-01,--:--,-999,"164180,8",100,16/09/2018 00:00,"16619,2","9,19%",,
17050001,Obidos,16/10/2018 00:00,"118100,0",L,,2018-10-01,--:--,-999,"112500,3",100,16/10/2018 00:00,"5599,7","4,74%",,
17050001,Obidos,16/11/2018 00:00,"88860,0",L,,2018-11-01,--:--,-999,"91508,4",100,16/11/2018 00:00,"2648,4","2,98%",,
17050001,Obidos,16/12/2018 00:00,"133800,0",L,,2018-12-01,--:--,-999,"125853,4",100,16/12/2018 00:00,"7946,6","5,94%",,
17050001,Obidos,16/01/2019 00:00,"173400,0",L,,2019-01-01,--:--,-999,"163489,0",100,16/01/2019 00:00,"9911,0","5,72%",,
17050001,Obidos,16/02/2019 00:00,"199500,0",L,,2019-02-01,--:--,-999,"190566,2",100,16/02/2019 00:00,"8933,8","4,48%",,
17050001,Obidos,16/03/2019 00:00,"222200,0",L,,2019-03-01,--:--,-999,"216690,3",100,16/03/2019 00:00,"5509,7","2,48%",,
17050001,Obidos,16/04/2019 00:00,"231700,0",L,,2019-04-01,--:--,-999,"236793,2",100,16/04/2019 00:00,"5093,2","2,20%",,
17050001,Obidos,16/05/2019 00:00,"241500,0",L,,2019-05-01,--:--,-999,"253270,1",100,16/05/2019 00:00,"11770,1","4,87%",,
17050001,Obidos,16/06/2019 00:00,"249600,0",L,,2019-06-01,--:--,-999,"259209,3",100,16/06/2019 00:00,"9609,3","3,85%",,
17050001,Obidos,16/07/2019 00:00,"252500,0",R,,2019-07-01,--:--,-999,"243146,9",100,16/07/2019 00:00,"9353,1","3,70%",,
17050001,Obidos,16/08/2019 00:00,"236900,0",R,,2019-08-01,--:--,-999,"213757,4",100,16/08/2019 00:00,"23142,6","9,77%",,
17050001,Obidos,16/09/2019 00:00,"189400,0",R,,2019-09-01,--:--,-999,"171382,9",100,16/09/2019 00:00,"18017,1","9,51%",,
17050001,Obidos,16/10/2019 00:00,"119000,0",R,,2019-10-01,--:--,-999,"113018,3",100,16/10/2019 00:00,"5981,7","5,03%",,
17050001,Obidos,16/11/2019 00:00,"111600,0",R,,2019-11-01,--:--,-999,"105909,8",100,16/11/2019 00:00,"5690,2","5,10%",,"3,96%"
17050001,Obidos,16/12/2019 00:00,,,,2019-12-01,--:--,-999,"129067,3",100,16/12/2019 00:00,"129067,3",,,"0,01%"
,,,,,,2020-01-01,--:--,-999,"163443,2",100,,"163443,2",,,"27,47%"
