date,water_vap,water_liq,water_ice,prec,evap,temp_2m,dew_2m,lai_lv,lai_hv,discharge
1979-01-01,130005466.2447604,97182.16153082448,-207091.34539257278,284295183.5248067,-142531497.9632812,296.4224822624323,292.923999301116,0.7905749239919182,3.7964399744870168,51923.226
1979-02-01,136312827.16509473,256682.4395320543,-141221.0264047166,283676567.31083715,-146149256.81982952,296.69661342247275,293.1406815627563,0.7969155559873143,3.899672345038798,45535.714
1979-03-01,121695525.26178896,339344.94095473725,-475299.2523166223,287493276.3162141,-157933142.27614695,296.80962525223237,293.60804195027896,0.8006403212946875,4.071709375410313,43534.839
1979-04-01,126417861.13552976,540120.0971259808,-240249.90430733675,293516313.96919876,-154420607.41675025,296.6867727248255,293.88011734045017,0.8009932107884451,4.2465350109737745,45924.667
1979-05-01,8195271.299734697,254813.04133488744,2045.1136392704648,173971620.23907694,-146575518.9309311,296.65218744272477,292.4622352418175,0.7857565384654503,4.176371307938456,46868.71
1979-06-01,-34028246.51003668,-44678.53929850849,40075.776722895855,115526326.360625,-122081177.2990742,296.02287298338274,290.0658086222623,0.7644172479702798,3.86227499826176,47779.0
1979-07-01,-34797731.92797494,-231251.8580337058,106588.80839586025,95934640.67718273,-111334910.97449732,296.054915250705,289.3119455051789,0.7494094320193064,3.619894465969883,40975.484
1979-08-01,26101042.735570773,-182672.16556999634,105415.34938903214,146889796.4613495,-115699145.00206774,296.65369139508795,290.64223533038165,0.7498556380183876,3.7009217768827978,33572.903
1979-09-01,20942058.118598208,-337492.80753678526,-130289.04607273964,167819206.4131384,-138844139.17465967,297.0081455586059,291.47261144171745,0.7595806753941359,3.923770186621278,37602.333
1979-10-01,124865556.53288981,-65302.92342191641,-488005.1380643234,278737351.8593811,-146787423.24189132,296.75453104964674,292.85572233240924,0.7694062050092186,3.991499543706746,39452.258
1979-11-01,149935996.68085015,199618.23210476025,-356254.3149589189,311835773.9967296,-149404933.56513873,296.15963707014885,293.44989176656514,0.779621701407381,4.02436238131065,47428.667
1979-12-01,94038361.51070577,11275.345790786727,-104272.8497719969,257242093.28239822,-146523569.0958762,296.1238064592689,292.1052092359518,0.7856503727615858,3.8739139931087725,52278.065
1980-01-01,52649864.02150926,-181789.4131329666,-30372.0213924766,206403329.03800613,-147188425.708991,296.9318684335719,292.36159183585517,0.7905749239919182,3.7964399744870168,42444.194
1980-02-01,88220049.41857521,-262135.57244643394,-235076.52673114007,233109997.80806074,-150529994.03214306,297.2794772607653,293.2092435235824,0.7969723225957936,3.9015966562374738,35071.724
1980-03-01,97704126.5291515,118511.1415200163,-185683.58230692247,258666260.76637694,-160648682.93653163,297.2094342779529,293.5627788878245,0.8006519718739615,4.07234865273017,33338.065
1980-04-01,88656945.17475393,312492.29478660267,-130219.28313902352,258031670.9332217,-158659187.4811601,296.94289361861405,293.9250938306542,0.8009932107884451,4.2465350109737745,35847.333
1980-05-01,10445275.682102092,125791.61931382699,111989.9455452855,162963184.2622466,-140254346.90648562,296.7535178611085,292.30260222240304,0.7857565384654503,4.176371307938456,38170.323
1980-06-01,-40689969.7245456,-156323.37911687777,134191.05279899962,94302507.97286828,-120230022.56173138,296.46011141850477,290.005513243171,0.7644172479702798,3.86227499826176,37167.333
1980-07-01,11628250.990887433,-150873.95294904342,197275.3544923467,135084842.2429941,-101992045.42277405,295.9600416505057,289.19755406718264,0.7494094320193064,3.619894465969883,33783.548
1980-08-01,29889562.486970946,-200692.2244085686,27711.845829235448,150814265.58615604,-112777693.34570128,296.6375377801434,289.8925017636972,0.7498556380183876,3.7009217768827978,34980.968
1980-09-01,87778654.02073744,-43886.76256493619,-123362.9387299736,224034389.48214233,-134097596.61329982,296.7457284192585,292.1213215513528,0.7595806753941359,3.923770186621278,38053.333
1980-10-01,118055218.38650642,105486.6198156559,-337151.1881432184,278431192.6885439,-149896330.22847432,296.6360904753746,292.86750338948474,0.7694062050092186,3.991499543706746,45342.903
1980-11-01,146038920.18998343,164622.44063266861,-340962.3321435362,304835927.3595972,-148762257.310542,295.9783750711815,293.09323455158324,0.779621701407381,4.02436238131065,53791.333
1980-12-01,77391645.20733035,72059.39071635976,-6442.02919356749,238547249.1800012,-148652237.31964552,295.9894351068132,292.3676960881811,0.7856503727615858,3.8739139931087725,59531.935
1981-01-01,59786248.4020669,-204875.5472911467,-102351.55827909184,213439007.13738543,-145434736.9858641,296.4133058596092,292.3302352659962,0.7905749239919182,3.7964399744870168,50002.581
1981-02-01,31019134.075088397,-158958.4276171312,169558.2816314415,184219101.80848056,-153282441.62130702,297.26765643661736,291.9530764591565,0.7969155559873143,3.899672345038798,39460.0
1981-03-01,152722922.8966513,383933.56242341833,-382849.0075825255,302086054.5703496,-154907959.63397992,296.8986026493837,293.6859594428168,0.8006403212946875,4.071709375410313,32941.29
1981-04-01,34888758.9439307,129810.60106683598,-81621.48617317727,203398554.33838254,-163004992.16597438,297.1660758210848,293.50100497378406,0.8009932107884451,4.2465350109737745,36288.333
1981-05-01,1254214.2636175454,-38361.25649761563,-68776.78357177672,157848965.83526406,-139344556.4378646,296.70131468336615,292.083610047916,0.7857565384654503,4.176371307938456,35540.645
1981-06-01,-41885248.42889106,-111825.49710213298,-33410.69780021008,107641012.31679699,-120038658.87739134,296.4464287614592,290.20770152725015,0.7644172479702798,3.86227499826176,38330.333
1981-07-01,-7840308.67183736,-80186.83331118374,120897.86917863158,115716143.4781664,-107508489.52289838,295.79910956546513,289.19526695051655,0.7494094320193064,3.619894465969883,29680.323
1981-08-01,45096637.6477102,-154595.13001608837,113146.56054352835,163924947.0150662,-114962199.44386016,296.40058079826645,290.68997765350497,0.7498556380183876,3.7009217768827978,30769.032
1981-09-01,80421694.53600177,4630.260343591886,-126991.59746971843,219564171.63569695,-135199283.7307369,296.54362745450754,291.71733984678605,0.7595806753941359,3.923770186621278,38902.333
1981-10-01,133051083.41068313,189258.97804665327,-350728.01128823846,295620469.87382364,-146142101.28657633,296.46059045625805,292.98160223936344,0.7694062050092186,3.991499543706746,44917.742
1981-11-01,78924676.33164802,-136764.58941648912,-244826.65063424944,245585378.629461,-152192210.72423837,296.39858183829,292.7249695317423,0.779621701407381,4.02436238131065,51035.0
1981-12-01,85554154.36842865,-41980.23775538037,-59163.84096777662,240555573.4848607,-146861579.42587674,296.4955031769402,292.9599691522281,0.7856503727615858,3.8739139931087725,52156.129
1982-01-01,81814920.20413633,-29065.13355264839,54085.31702108472,233081144.99901527,-146922294.09644705,296.50771040207064,292.7493099863339,0.7905749239919182,3.7964399744870168,44049.355
1982-02-01,49464373.64797168,9432.527251174804,30823.919817832997,204251862.535929,-156440828.89363712,296.9766158388188,291.98515097437485,0.7969155559873143,3.899672345038798,35066.429
1982-03-01,76077914.98384115,54696.81804538839,-460405.34287526703,245232326.16586456,-165174910.60679936,297.21227755099176,293.4596356398225,0.8006403212946875,4.071709375410313,31399.355
1982-04-01,85186181.97918077,254296.830370722,-148588.19523555605,241611168.9883914,-159642336.34256154,297.003513706097,293.7734476211295,0.8009932107884451,4.2465350109737745,29489.667
1982-05-01,45237243.0635573,142036.1946885341,-155107.84015053516,205547943.01011062,-144450664.0322383,296.55902758490146,292.78157897354396,0.7857565384654503,4.176371307938456,32611.935
1982-06-01,-25243657.096802376,-113075.71470686609,-36747.087917556964,121977516.5394197,-122338875.39497834,296.37259852278254,291.1283296713091,0.7644172479702798,3.86227499826176,34335.667
1982-07-01,-26892201.283409253,-178272.421817645,63417.754449689906,106662173.26374184,-110394393.76488492,295.94859680940635,289.6497218915443,0.7494094320193064,3.619894465969883,30682.903
1982-08-01,35604147.83995658,-104677.37991297315,21990.86082237812,159196594.11260188,-114248723.32742538,296.41639483811684,290.21915879528785,0.7498556380183876,3.7009217768827978,29272.581
1982-09-01,93275157.29693612,-83934.08598443415,-63892.58760901407,233416666.68686798,-131419378.13823348,296.6483786879834,291.8287812759987,0.7595806753941359,3.923770186621278,34042.667
1982-10-01,162262785.27567777,332324.0864445683,-430990.34968151303,314235185.5236105,-142928803.88547266,296.0193223304339,292.80116213350476,0.7694062050092186,3.991499543706746,41542.903
1982-11-01,133101230.1750097,189820.00377686857,-116853.38829156934,289030361.47172284,-149884546.0547831,296.0137134583728,292.78953256035106,0.779621701407381,4.02436238131065,56691.333
1982-12-01,52935794.971579894,-176977.76575473617,-68005.3714591511,210063198.75515395,-143616239.82934672,296.3779609129275,292.58187411564353,0.7856503727615858,3.8739139931087725,61225.161
1983-01-01,-3691211.5260159224,87781.29413027581,222263.06980362025,161516060.3781067,-143955949.05258596,297.17762407753014,290.00966723409573,0.7905749239919182,3.7964399744870168,49020.323
1983-02-01,39141720.49628344,-190778.2655330865,93943.36314372023,184090308.07273355,-146377816.503334,298.3086027893028,292.22433991879535,0.7969155559873143,3.899672345038798,36957.857
1983-03-01,82330863.63430482,12386.159329914022,-248347.22989740834,229753587.7994036,-153455359.0197516,298.3321934940757,293.2420346354718,0.8006403212946875,4.071709375410313,31360.0
1983-04-01,49405243.57210673,73855.40070137364,-370265.6338753394,217145680.62389913,-164943756.90355456,297.7814129318057,294.0825675326288,0.8009932107884451,4.2465350109737745,31613.667
1983-05-01,-7353928.075522251,6916.948416432118,-62948.434754510876,148839171.0669806,-147642926.3571877,297.7214882958307,293.39021337479494,0.7857565384654503,4.176371307938456,29982.581
1983-06-01,-19706826.40938668,-213140.05572898983,52759.48835991453,121814620.61032061,-122819995.89555426,296.82075348752386,291.4114602783651,0.7644172479702798,3.86227499826176,27057.0
1983-07-01,-8307269.585296512,-147245.9361485137,83679.20429512292,113924045.46805051,-111072134.2068093,296.4985829908668,290.08057412863485,0.7494094320193064,3.619894465969883,24360.0
1983-08-01,19245614.060394824,-89358.05139144126,89447.53936460748,147662482.2323076,-114994763.40829714,296.5345781045013,290.2421483349454,0.7498556380183876,3.7009217768827978,25622.258
